Location,Latitude,Longitude
Goma Congo,-1.6665685,29.225652
Dubrovnik Croatia,42.6491029,18.0939501
Nicosia Cyprus,35.1746503,33.3638783
Brazzaville Democratic,-4.27250705,15.28303990586435
Khulna East,22.8114448,89.57210075710113
Ambato Ecuador,-1.2422413,-78.6287594
Mt. Illiniza Ecuador,-0.3333476131046632,-78.45494249738763
Quito Ecuador,-0.2201641,-78.5123274
Guayaquil Ecuador,-2.2895167,-80.0983887437901
Cuenca Ecuador,-2.8974072,-79.0041726
London England,51.4893335,-0.1440550845276872
Tarbert England,51.45721485,-0.0806944
Hastings England,50.8553888,0.5824703
Addis Ababa Ethiopia,9.0358287,38.7524127
Jamijarvi Finland,61.8212196,22.6970217
Jacksonville Florida,30.3321838,-81.655651
Pensacola Florida,30.421309,-87.2169149
Key West Florida,24.5548262,-81.8020722
Marianna Florida,30.7743596,-85.2268735
Grandvilliers France,49.6647765,1.9428278
Col de Tourniol France,44.9185137,5.1844674
Beauvais France,49.4300997,2.0823355
Senlis France,50.5331612,2.1523287
Griffin Georgia,33.2467807,-84.2640904
Columbus Georgia,32.4610708,-84.9880449
Brunswick Georgia,31.1499528,-81.4914894
New Hope Georgia,33.9231621,-83.9162929
Piesenkofen Germany,48.963057,12.1497078
Brilon Germany,51.3955721,8.5677743
Floh Germany,50.7552399,10.4827041
Hemkenrode Germany,52.2276543,10.7060559
Steinreich Germany,51.951063950000005,13.49630131743194
Traunstein Germany,47.8695272,12.6484621
Letschen Germany,49.1635031,7.1228272
Berlin Germany,52.510885,13.3989367
Takoradi Ghana,4.887401,-1.7519316
Athens Greece,37.9755648,23.7348324
Kulusuk Greenland,65.5518396,-37.116877032220046
Yangshuo Guangxi,24.8630286,110.4871831
Guatemala City Guatemala,14.6416142,-90.5132836
Kopinang Guyana,5.00208455,-59.81600357684346
Mt. Haleakala Hawaii,20.7076743,-156.2575841
Maui Hawaii,20.8029568,-156.31068331602177
Tegucigalpa Honduras,14.1057433,-87.2040052
Mount Parker Hong,22.266918121800792,114.22063309890018
King Hill Idaho,44.5204431,-116.3345874
Aurangabad India,24.80332005,84.41101977690866
Calcutta India,22.5726459,88.3638953
Agartala India,23.8312377,91.2823821
Guwahati India,26.1805978,91.753943
Fort Wayne Indiana,41.0799898,-85.1386015
Goshen Indiana,41.5850394,-85.8344491
Denpasar Indonesia,-8.6524973,115.2191175
Tanjung Pandan Indonesia,-4.7033455,103.2833167
Wamena Indonesia,-4.0943705,138.9466574
Nanga Pinoh Indonesia,-0.3316049,111.7370026
Enarotali Indonesia,-3.9284498,136.3766675
Pekanbaru Indonesia,0.5262455,101.4515727
Bandung Indonesia,-6.9215529,107.6110212
Medan-Polonia Indonesia,3.5631032,98.6746643222748
Zwingle Iowa,42.2975404,-90.6875607
Tehran Iran,35.6892523,51.3896004
Saveh Iran,35.0196331,50.3652364
Mamuniyeh Iran,35.3011297,50.5073612
Baghdad Iraq,33.3061701,44.3872213
Shannon Ireland,53.1349614,-8.1611027
Stromboli Italy,38.79179625,15.211175249544858
Rivolto Italy,45.9537388,13.0205074
Formia Italy,41.259308,13.6080209
Turin Italy,45.0677551,7.6824892
Kingston Jamaica,17.9712148,-76.7928128
Atsugi Japan,35.4429646,139.3625125
Toba Japan,34.4812985,136.8434721
Mihara Volcano Japan,34.7269449,139.3945435
Iwakuni AB Japan,34.1664995,132.2191163
El Quweira Jordan,29.8,35.316667
Kansas City Kansas,39.1134562,-94.626497
Nairobi Kenya,-1.2832533,36.8172449
Marsabit Kenya,2.85795825,37.7154891859004
Sarra Libya,21.688273,21.829568854895903
Heathrow Airport London,51.46773895,-0.4587800741571181
Rabat Malta,35.8818906,14.3988213
Monterey Mexico,20.90325624679929,-101.534899846419
Ramos Arizpe Mexico,25.9234599,-101.31285971165198
Merida Mexico,20.9670759,-89.6237402
Puerto Kino Mexico,19.368985839306625,-99.23375680783042
Mexico City Mexico,19.3207722,-99.1514677512441
Freeland Michigan,43.5250265,-84.1227598
Casablanca Morocco,33.5738331,-7.6153131
Marrakech Morocco,31.6258257,-7.9891608
Refugio Pass,10.46712195,123.41395132328029
Amsterdam Netherlands,52.3730796,4.8924534
Lamoille Nevada,40.7279826,-115.478392
Manchester New,42.9956397,-71.4547891
New York New,40.7127281,-74.0060152
Las Cruces New,32.3140354,-106.779807
Heller Field New,40.9354609,-74.6611513311839
Newark New,40.735657,-74.1723667
Islip New,40.7300685,-73.2107266
Jersey City New,40.7215682,-74.047455
Barnegat New,39.7557459,-74.22073950889322
Magdalena New,34.1169903,-107.243372
Pavillon New,29.95060635,-90.07274675
Stephenville Newfoundland,48.5452022,-58.5871146
Siuna Nicaragua,13.6423528,-84.94080421703055
Lagos Nigeria,6.4550575,3.3941795
Kano Nigeria,11.9939978,8.5219738
Hickory North,35.7333312,-81.3442915
Chongjin North,41.783248,129.8206615
Wilmington North,34.2257282,-77.9447107
Craigavad Northern,54.659849050000005,-5.788615653741947
Vaeroy Norway,67.6548119,12.726179187235749
Oslo Norway,59.9133301,10.7389701
Cleveland Ohio,41.4996574,-81.6936772
Wilmington Ohio,39.4453393,-83.8285375
Cincinnati Ohio,39.1014537,-84.5124602
Ardmore Oklahoma,34.1729273,-97.1309119
Islamabad Pakistan,33.6938118,73.0651511
Contadora Panama,8.62687275,-79.03698907326438
Bapi Papua,-7.6572063,147.09448020926564
Kiunga Papua,-6.1159886,141.2981755
Goroka Papua,-6.0730028,145.3932891
NW of Philadelphia Pennsylvania,40.046291,-75.13979841265069
Uniontown Pennsylvania,39.900937,-79.725931
Pittsburgh Pennsylvania,40.3693889,-80.6243098
Marion Pennsylvania,39.8573144,-77.6952703
Moyobamba Peru,-6.0347302,-76.9746773
Pisco Peru,-33.551317,-70.67303909057628
Lima Peru,-12.0621065,-77.0365256
Tomas Peru,-12.2383101,-75.7460249
Pampanga Philippines,15.0519635,120.6445398
Samal Island Philippines,7.04530235,125.75011616521611
San Jose Philippines,15.7917408,120.989145
Manila Philippines,14.5904492,120.9803621
Malaybalay Philippines,8.1550421,125.1305726
Zawoja Poland,49.6600228,19.5579106
Sept-Îles Quebec,50.2109579,-66.3790642
Krasnoyarsk Russia,56.0091173,92.872586
Novosibirsk Russia,55.0288307,82.9226887
Batagay Russia,67.654907,134.635071
Tyumen Russia,57.153534,65.542274
Murmansk Russia,68.970665,33.07497
Tatarstan Russia,55.448217,50.4763591
Petropavlovsk Russia,60.372566,134.459961
Mironovo Russia,56.261183,28.4435346
Abakan Russia,53.72068,91.4406019
Yelizovo Russia,53.1864972,158.3836712
Smolensk Russia,54.7814057,32.0461261
Leninakan Russia,47.3079286,39.6433401
Kigali Rwanda,-1.8859597,30.1296751
Dhahran Saudi,26.2966528,50.1202146
Crimond Scotland,57.6005059,-1.9153548
Loch Lomond Scotland,56.15619625,-4.656210521106075
Dakar Senegal,14.693425,-17.447938
Moose Jaw SK,50.401515,-105.542908
Hargeisa Somalia,9.561733,44.061803
Busan South,34.49161223554424,128.75856807922554
Quang Tri South,32.34721141865731,-80.69886967637362
Seoul South,41.3076924,-72.9333905
Saigon South,10.7300791,106.70341771271016
Windhoek South-West,51.98070517445774,4.335811703326226
Alicante Spain,38.3436365,-0.4881708
Valdemeca Spain,40.2241115,-1.7433762
Minuesa Spain,39.6903253,-4.4273603
Palma de Mallorca Spain,39.58125245,2.7092683401782343
Khartoum Sudan,15.5635972,32.5349123
Lawa Suriname,4.269816776466393,-54.397018419572845
Basel Switzerland,47.5581077,7.5878261
Orvin Switzerland,47.1606885,7.212695
Damascus Syria,33.5130695,36.3095814
Orchid Island Taiwan,22.04384985,121.54224333795878
Matsu Island Taiwan,26.369055000000003,120.4884645798659
Pigeon Forge Tennessee,35.7884241,-83.5543329
Galveston Texas,29.3872254,-94.992736
Sweetwater Texas,32.4709519,-100.405938
Phuket Thailand,7.9366015,98.3529292
Don Muang Thailand,13.914688,100.5978685
Port of Spain Trinidad,10.6506035,-61.51657370448787
Van Turkey,38.3249599,43.6589825
Ceyhan Turkey,37.0288825,35.8124428
Erzurum Turkey,39.90632,41.2727715
Zaporozhye Ukraine,47.8507859,35.1182867
Leningrad Russia,59.9606739,30.1586551
Bagdarin Russia,54.443378,113.590469
Caracas Venezuela,10.5060934,-66.9146008
Calabozo Venezuela,8.9179829,-67.4173328
Margarita Island Venezuela,11.0205596,-63.90739842745219
Hanoi Vietnam,21.0283334,105.854041
NW of Hanoi Vietnam,21.0283334,105.854041
St. Thomas Virgin,18.34290815,-64.91889970060265
Seattle Washington,47.6038321,-122.330062
Selleck Washington,47.3756578,-121.8684444
Charleston West,38.3505995,-81.6332812
Morgantown West,39.6296809,-79.9559437
Federal Wyoming,38.889820150000006,-77.04024448558823
Cheyenne Wyoming,41.139981,-104.820246
Belgrad Serbia,44.8178131,20.4568974
Kinshasa Democratic Republic of Congo,-2.9814344,23.8222636
North Atlantic Ocean 100,39.562548,-74.236959
Shindand Afghanistan,33.254378,62.380804
Birmingham Alabama,33.5206824,-86.8024326
Kodiak Alaska,57.7901661,-152.4067073
Alsworth Alaska,60.2029778,-154.3191843
Dillingham Alaska,59.0398598,-158.4604177
McGrath Alaska,62.9563889,-155.595833
Cold Bay Alaska,55.2071632,-162.7146533
Denali National Park Alaska,63.730206,-148.89208230031937
Gambell Alaska,63.7779847,-171.7279493
Juneau Alaska,58.3019496,-134.419734
Barrow Alaska,71.3865172,-156.4741383
Tamanraset Algeria,24.3753438,4.3208436
Saurimo Angola,-9.6589303,20.3981118
Jamba Angola,-14.6902435,16.0305922
Andes Argentina,-33.002972400000004,-60.62663415
Buenos Aires Argentina,45.4838459,9.2147675
San Luis Argentina,-33.2762202,-65.9515546
Meadview Arizona,36.0022091,-114.0682936
Grand Canyon Arizona,36.0980405,-112.0962787
Hot Springs Arizona,33.0479902,-109.4410421
Texarkana Arkansas,33.4254259,-94.0430937
Barilla Bay Australia,-42.8212941,147.4830623
Innisfail Australia,-17.5241605,146.0311385
Townsville Australia,-19.2569391,146.8239537
Canberra Australia,-35.2975906,149.1012676
Stepanakert Azerbaijan,39.8259355,46.749553107224
Terceira Island Azores,38.72116535,-27.217637988768217
Manama Bahrain,26.2235041,50.5822436
Dacca Bangladesh,23.7643863,90.3890144
Port Townsend BC,48.1179702,-122.769544
Jeuk Belgium,50.7344256,5.2095342
Colorado Bolivia,-17.5429363,-64.7991084
Benito Bolivia,20.542580450000003,-97.4592475
Tipuani Bolivia,-15.5661348,-68.0205915
Cuiaba Brazil,-15.5986686,-56.0991301
Jaquirana Brazil,-28.8836757,-50.3580098
Ibicaré Brazil,-27.088141,-51.368101
Palmeira de Goias Brazil,-18.5994673,-50.43641859762603
Ubatuba Brazil,-23.433162,-45.083415
Curitiba Brazil,-25.4295963,-49.2712724
Rio Branco Brazil,-9.9765362,-67.8220778
Guanabara Brazil,-22.888889,-47.065556
Bahia Brazil,-12.285251,-41.9294776
Sao Paulo Brazil,-23.5506507,-46.6333824
Cubatao Brazil,-23.8857982,-46.4241869
Victoria British,48.4283182,-123.364953
Kincolith British,54.9944853,-129.9558154
Alliford Bay British,53.20752735,-132.00071546548642
Bronson Creek British Canada,56.64116920800744,-131.00652178637174
North Vancouver Island British,49.2350034,-124.03845859976484
Prince Rupert British,54.3126572,-130.32549
Sofia Bulgaria,42.6977028,23.3217359
Sandoway Burma,18.4664443,94.3668616
Thazi Burma,20.7813931,96.25340915296476
San Luis Obispo California,35.3540209,-120.375716
Encino California,34.1591324,-118.5016166
Fairfield California,38.2493581,-122.039966
Beale AFB California,39.122939,-121.38007965949092
Decoto California,37.6025883,-122.0214108
Cerritos California,33.8644291,-118.0539323
Compton California,33.894927,-118.226624
Junction City California,40.733199,-123.05364
Douala Cameroon,4.0429389,9.7062018
Toronto Canada,43.6534817,-79.3839347
Markham Bay Canada,63.5885692,-71.92275487815604
Khankala Chechnya,43.29088485,45.77762019800586
Calama Chile,-22.4623917,-68.9272181
Shanghai China,31.2312707,121.4700152
Yichun China,28.3803015,115.0153957
Hong Kong China,22.350627,114.1849161
Ningbo China,29.8622194,121.6203873
Cali Colombia,3.4519988,-76.5325259
Barrancabermeja Colombia,7.0673313,-73.8525627
El Yopal Colombia,5.3356662,-72.3936931
Choco Colombia,6.0000085,-77.0000086
Denver Colorado,39.7392364,-104.984862
Eagle Colorado,39.6161124,-106.7172844
Nganga Lingolo Congo,-4.3343897,15.1436611
Tshikapa Congo,-6.63992685,20.540541321259425
Bandundu Congo,-4.4137734,18.29412146181244
Groton Connecticut,41.3501598,-72.0761998
Rarotonga Cook,-21.2349911,-159.77872366478397
San Jose Costa,-34.9069638,-56.19625378079975
Antilla Cuba,20.827544,-75.7400107
Iglau Czech Republic,49.396064,15.5903065
Bukavu Democratic,-2.4982396,28.8549055
Copenhagen Denmark,55.6867243,12.5700724
Toacaso Ecuador,-0.7142358,-78.7622864003921
Salasaca Ecuador,-1.31756525,-78.5766164791466
Sucre Ecuador,-0.7326786000000001,-80.41990564699557
Port Said Egypt,31.263235,32.305505
Cairo Egypt,30.0443879,31.2357257
Wadi Natrun Egypt,30.37518600123622,30.348158217839377
Bedford England,52.1363806,-0.4675041
Manchester England,53.4794892,-2.2451148
Blythburgh England,52.3209345,1.5979437
Oldham England,53.5415797,-2.1147831
Sevenoaks England,51.27452185,0.1961165562194977
Thorney England,52.622174,-0.1068177
River Humber England,53.7124015,-0.3652257
Gambela Ethiopia,7.8102647,34.1822172
Miami Florida,25.7741728,-80.19362
Daytona Beach Florida,29.2108147,-81.0228331
Rouen France,49.4404591,1.0939658
Toulouse France,43.6044622,1.4442469
Moisville France,48.8395577,1.1652725
Lyon France,45.7578137,4.8320114
Mazamet France,43.4902317,2.3764363
Moorea French,-17.533306000000003,-149.83860061183017
Carrollton Georgia,33.5801103,-85.0766113
Sukhumi Georgia,43.0033629,41.0192741
Altenkirchen Germany,50.6880109,7.6477412
Hannover Germany,52.3744779,9.7385532
Elm Germany,52.1615728,10.894836437577046
Kaiserslautern Germany,49.4432174,7.7689951
Kiel Germany,54.3227085,10.135555
Pfaffenhofen Germany,49.0641578,8.9753958
Helgoland Island Germany,54.18004525,7.885362101180695
Grammatikos Greece,37.7121132,21.5772209
Rhodes Greece,36.17252975,27.91940163839584
Mirabella Greece,35.214743,25.71206331915061
Samos Greece,37.72461615,26.81929189110984
Heraklion Greece,35.33908,25.1332843
Cape Desolation Greenland,60.734,-48.174
Agana Guam,13.4738606,144.7520556570941
Cap Haitien Haiti,19.7595236,-72.2008068
Don Don Haiti,-27.482790373678643,-59.00491096479701
Kona Hawaii,19.6472213,-155.9966428
Juticalpa Honduras,14.6672029,-86.2195829
Amapala Honduras,13.292907,-87.6533563
Wampusirpi Honduras,15.1648913,-84.6202279
Kowloon Bay Hong,22.3231377,114.21412352083236
Budapest Hungary,47.4978789,19.0402383
Debrecen Hungary,47.531399,21.6259782
Reykjavík Iceland,64.145981,-21.9422367
Moline Illinois,41.5058344,-90.5136642
Calicut India,11.2450558,75.7754716
Imphal India,24.7991162,93.9364419
Lahore India,31.7621021,74.8295989
Assam India,26.4073841,93.2551303
Delhi India,28.6273928,77.1716954
Silchar India,24.830302,92.7875689
Panvel India,18.9910971,73.12058456241039
Ampisibil Village Indonesia,-4.6731208,140.5768076
Mulia Indonesia,-3.7009102,137.9649142
Kaimana Indonesia,-3.51583585,134.3165746374882
Ninia Indonesia,-4.3641086,139.3012904
Jakarta Indonesia,-6.1754049,106.827168
Newton Iowa,41.6997139,-93.0538852
Mason City Iowa,43.1524574,-93.2017941
Kirkuk Iraq,35.4719308,44.3953896
Lurga Point Ireland,52.7024215,-9.0250748
Palermo Italy,38.1112268,13.3524434
Verona Italy,45.4424977,10.985737689444765
Trapani Italy,38.0173961,12.5160225
Piacenza Italy,44.8476352,9.666531257696896
Milan Italy,45.4641943,9.1896346
Okinawa Japan,26.5707754,128.0255901
Hachijo-Jima Island Japan,33.1024935,139.8076939278656
Shishijima Japan,34.27094515,133.67685879642858
Tokyo Japan,35.6768601,139.7638947
Hurst Kent,51.1818659,0.983818319068168
Lexington Kentucky,38.0464066,-84.4970393
Bishkek Kyrgyzstan,42.8777895,74.6066926
Pakse Laos,15.11540535,105.82715655483376
Long Tieng Laos,19.1118998,102.91819914105692
Beyrouth Lebanon,33.88922645,35.50255852895232
St. Vincent Leeward,13.23702025,-61.2737363783118
Benghazi Libya,32.1200168,20.0812174
Houma Louisiana,29.5957696,-90.7195348
Auburn Maine,44.0979903,-70.2312137
Augusta Maine,44.3169922,-69.7734278
Malta-Luqa Malta,35.848712,14.4961353
Bigstone Lake Manitoba,53.6901697,-95.7979702
Gimli Manitoba,50.6323125,-96.9881076
Fort de France Martinique,14.6027962,-61.0676724
College Park Maryland,38.980666,-76.9369189
Hyannis Massachusetts,41.6534847,-70.2823732
Nantucket Massachusetts,41.2727997,-70.0951867
Nouadhibou Mauretania,20.9127045,-17.0503094
San Luis Potosi Mexico,22.5000001,-100.4949145
Cerro de la Calera Mexico,25.6046501,-107.5991106
Sanyi Miao-li,24.4130625,120.7704023
Romulus Michigan,42.2222614,-83.3965995
1 miles,52.2634462,4.5001854
Winona Minnesota,44.0500054,-91.6392294
Janice Mississippi,31.0254635,-89.0367166
Fort Leonard Wood Missouri,37.70114,-92.16933029454007
Mosby Missouri,39.315559,-94.2938356
St. Louis Missouri,38.6280278,-90.1910154
Amazonia Missouri,39.8870003,-94.892021
Great Falls Montana,47.5048851,-111.29189
Agadir Morocco,30.4205162,-9.5838532
El Kelaa Morocco,35.2102654,-5.2509391
Immouzer Morocco,33.7181493,-5.0144634
Mindat Myanmar,21.43609475,93.35805266634624
Gospic,44.5464046,15.375421
Ciudad Serdan,18.9897368,-97.4484353
?Deutsche Lufthansa,50.9442695,6.92826207388905
Lake Michigan,43.8556466,-87.08186857121814
Mt. Osutaka,36.0159677,138.6876021
Walakpa,71.07446732571378,-157.0904111895461
Falls City Nebraska,40.0608352,-95.6019294
Naper Nebraska,42.9636101,-99.0967626
Pokhara Nepal,28.209538,83.991402
Ghorepani Nepal,28.4024938,83.6999277
Bastipur Nepal,28.5903825,81.6416124
Simra Nepal,27.1604122,84.9765794
Kathmandu Nepal,27.708317,85.3205817
Haringvreter Netherlands,51.54499055,3.689988466423378
Las Vegas Nevada,36.2533896,-115.2794366262601
Whiting New,39.9545613,-74.3784815
Calverton New,40.9117907,-72.77097093700559
Papua New,-5.5226203,142.08711943819077
Quay New,35.1439219,-103.4183431
Tucumcari New,35.1719425,-103.72504
Ithaca New,42.4374175,-76.54837235139263
Lakehurst New,40.014561,-74.3112574
Clovis New,34.405472,-103.2050709
Burlington Township New,40.072587,-74.88700755838619
Managua Nicaragua,12.1544035,-86.2737642
Uli Nigeria,5.783333,6.866667
Odda Norway,60.0679248,6.5469316
Longyearbyen Norway,78.2231558,15.6463656
Sola Norway,58.88208225,5.356254245388384
Resolute Bay Nunavut,74.67911995,-94.842250991689
Canton Ohio,40.7985464,-81.3749508
Lake Erie Huron Ohio,41.40463136820966,-82.58883087584286
Salalah Oman,17.0174945,54.1010923
Walton Oregon,44.0307442,-123.5853932
Nawabshah Pakistan,26.2452915,68.4040229
Karachi Pakistan,24.9216143,67.1546212
Gilgit Pakistan,35.9208102,74.314044
Bahawalpur Pakistan,29.394644,71.6638747
Panama City Panama,8.9714493,-79.5341802
Cristobal Panama,9.25787575,-79.90718718702487
Port Moresby Papua,-9.4743301,147.1599504
Wau Papua,-7.3403142,146.7172732
Asuncion Paraguay,-25.2800459,-57.6343814
Bahrain Persian,26.2375213,50.5917446
Pucallpa Peru,-8.3820737,-74.5387507
Iquitos Peru,-3.749365,-73.2444145
Cuzco Peru,-13.51695415,-71.97927120704406
Masbate Island Philippines,12.16075265,123.74520470577838
Vieques Puerto,18.1215622,-65.45746403129988
Caguas Puerto,18.2129421,-66.05588435626197
Issoudun Quebec,46.58025965,-71.61801295103928
Bucharest Romania,44.4361414,26.1027202
Ploesti Romania,44.95368,26.0271744
Bistrita Romania,47.1327012,24.4963949
Cluj Romania,46.769379,23.5899542
Sibiu Romania,45.7973912,24.1519202
Uricani Romania,47.156943,27.4861112
Voronezh Russia,51.68000805,39.18372495551433
Omsukchan Russia,62.5127643,155.7823514
Boda Russia,56.6851526,53.2818271
Igarka Russia,67.4566185,86.5308425
Zavitinsk Russia,50.111154,129.4402341
Ayan Russia,56.4609007,138.1817339
Khovu-Aksy Russia,51.131943,93.715744
Kutaisa Russia,53.08221481458361,136.84591372336286
Moscow Russia,55.625578,37.6063916
Magnitogorsk Russia,53.42568665,59.050732193093054
Sochi Russia,43.5854823,39.723109
Irkutsk Russia,52.2891225,104.279829
Aldan Russia,58.608414,125.388222
Sakhalin Oblast Russia,49.7219665,143.448533
Kamchatka Peninsula Russia,55.8680319,158.8025311585243
Toula Russia,54.1930321,37.61754
Rostov-on-Don Russia,47.2610441,39.72490856518773
